game_id,game_title,system_requirements,game_rating,game_votes,fps_system_bench,game_short_desc
4843,DayZ,"
OS: Windows 7/8.1 64-bit
Processor: Intel Core i5-4430
Memory: 8 GB RAM
Graphics: NVIDIA GeForce GTX 760 or AMD R9 270X
DirectX: Version 11
Storage: 16 GB available space
Sound Card: DirectX®-compatible
Additional Notes: Internet connection ",6.43,76,"70 
FPS","DayZ is an open world survival horror video game mod for the 2009 computer game ARMA II and its 2010 expansion pack, ARMA 2: Operation Arrowhead. It has been widely praised in the game media for its innovative design elements, with Kotaku and Eurogamer describing it as possibly the best zombie game ever made, and PCGamer saying it was one of the most important things to happen to PC Gaming in 2012. The mod was responsible for putting the three year old game into the top seller charts on Steam for over seven weeks, spending much of this time the top selling game, and is responsible for over 300,000 unit sales within two months of its release."
4844,Spaceforce Constellations,"
OS: Win Xp 32 
Processor: Intel Pentium III / AMD Athlon MP 

Graphics: AMD Radeon Xpress 1200 Series or NVIDIA GeForce 6200 LE 

System Memory: 512 MB RAM


Storage: 500 MB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","An action-packed strategy game of galactic conquest! Welcome to a new experience in gameplay and battle your way through a series of devastating space feuds, for supremacy across the universe. Unleash your firepower and launch an arsenal of special attacks to destroy the enemy.Explore the galaxy and distant constellations, where resources, new life forms and fearsome adversaries abound. Destroy your opponents with lasers and missiles, along with a dozen special attacks and weapons you can earn through mining and search for life mini games."
4845,Spaceforce Homeworld,"
OS: Win Xp 32 
Processor: Intel Pentium III / AMD Athlon MP 

Graphics: AMD Radeon Xpress 1200 Series or NVIDIA GeForce 6200 LE 

System Memory: 256 MB RAM


Storage: 100 MB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","Get armed, kill the enemy. Follow the story as you explore the levels and call for help. If you keep improving, your 3 types of tanks or Valkyrie and Fighter spaceships can keep you a step ahead of the enemy. Can you save the capital cities of earth? Defeat is not an option, humanity could be annihilated!Space Force HOMEWORLD is a game in which the player combats a large number of alien forces, by shooting at them while dodging their fire. Both on land and in space it is a classic struggle filled with droves of aliens and weapon powerups."
4846,Deadpool,"
OS: Win Xp 32 
Processor: Intel Core 2 Duo E8200 2.66GHz / AMD Phenom 8750 Triple-Core 

Graphics: AMD Radeon HD 4850 or NVIDIA GeForce 8800 GTS 

System Memory: 2 GB RAM


Storage: 7 GB Hard drive space

DirectX 9 Compatible Graphics Card
",7.82,17,"200+ 
FPS",3rd person action Marvel game based on the Merc with the Mouth Deadpool. More info to follow soon. Uncertain if this will be a PC title yet but will update once we hear from Publishers.
4847,Cute Things Dying Violently,-,0.0,0,0,"Flick hapless Critters around to get them safely out of each level! Dodge all sorts of lethal goodies like spikes, buzzsaws, and fire, and use a variety of wacky items to pull it off. Play through 60 mind-bending, reflex-testing singleplayer levels, 6 bloodthirsty challenge levels, and 1 murderous bucket-headed robot! Want more? Try out the built-in level editor. Currently available on Xbox Live Indie Games, with a remastered PC version hitting the intertubes on July 17, 2012!"
4848,Ben 10: Galactic Racing,-,0.0,0,0,"Ben 10: Galactic Racing is a racing game in the Ben 10 game series, produced for PlayStation 3, Xbox 360, Nintendo DS, Wii, PlayStation Vita, and Nintendo 3DS. It was released in North America on October 18, 2011 and November 25, 2011 in Europe, for the PlayStation 3, Xbox 360, Nintendo DS and Nintendo 3DS.[1] The PlayStation Vita port of Ben 10: Galactic Racing was released on February 22, 2012 in North America and March 16, 2012 in Europe. It is published by D3 Publisher and developed by Monkey Bar Games"
4849,Ben 10 Ultimate Alien: Cosmic Destruction,-,0.0,1,0,"Ben 10 Ultimate Alien: Cosmic Destruction is a video game based on Ben 10: Ultimate Alien and is the fifth game in the Ben 10: Video Games series, this game lets you play as Ben Tennyson and his main characters and their ultimate forms, and the new characters that Ben got!"
4850,Abaddon Retribution,-,0.0,0,0,"Abaddon Retribution is an indie Xbox Live game created by Firestorm Studios and Rapscallion Incorporated. The game is available through download on Xbox 360 via Xbox Live for 80 Microsoft Points. As a sequel to its predecessor Abaddon, the game integrates a combination of top down space shooter with tower defense aspects as the player protects and upgrades turrets of their battleship Abaddon. The game also offers a single player campaign mode as well as online deathmatch and cooperative modes.["
4851,Blood Drive,-,0.0,0,0,"Blood Drive is a vehicular combat video game for PlayStation 3 and Xbox 360, developed by Sidhe, published by Activision, and released worldwide in November 2010.The player controls a vehicle and has to kill other players, while being attacked by zombies. The game features six arenas in total. Multiplayer supports up to four players. The player will control one of eight characters in a tournament, and will complete different types of events"
4852,Anna,"
OS: Win 7 32 
Processor: Intel Core 2 Duo E4400 2.0GHz / AMD Athlon 64 X2 Dual Core 3800+ 

Graphics: AMD Radeon X1600 Pro 512MB or NVIDIA GeForce 7900 GTO 

System Memory: 2 GB RAM


Storage: 800 MB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","Anna is a short adventure game set in and around an old sawmill near Champoluc and Periasc, a real-world environment we've faithfully recreated. The game features six, highly detailed locations to explore, in which your alter ego should navigate a wide range of situations, ranging from solving puzzles to facing the eerie presences that haunt the surroundings.Depending on the mental status of your character (which is determined by your actions), you're tasked with navigating your way through ever-changing places along with their well hidden clues, eventually leading you to one of three possible endings."
4853,Worms Revolution,"
OS: Win Xp 32 
Processor: Intel Core 2 Duo E6400 2.13GHz / AMD Athlon 64 X2 Dual Core 3800+ 

Graphics: AMD Intel GMA 3100 or NVIDIA GeForce 6100 

System Memory: 512 MB RAM


Storage: 2 GB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","Gameplay is 2D, with 3D graphics. Players command a team of up to four worms; during each turn the player controls a single one of his or her worms. In standard gameplay, the objective is to eliminate all enemy worms and be the last team standing. There will be also a ""race"" mode where the objective is to reach the end point in less time."
4854,Tony Hawks Pro Skater HD,"
OS: Win Xp 32 
Processor: Intel Pentium D 830 3.0GHz / AMD Athlon LE-1660 

Graphics: AMD Radeon HD 4290 or NVIDIA GeForce 210 

System Memory: 2 GB RAM


Storage: 1.8 GB Hard drive space

DirectX 9 Compatible Graphics Card
",3.0,1,"200+ 
FPS","Tony Hawk's Pro Skater HD is a skateboarding video game and the twelfth game in the Tony Hawk's series of skateboarding games. The game, which is being published by Activision and developed by Robomodo, is a high-definition re-release featuring classic levels from Tony Hawk's Pro Skater and Tony Hawk's Pro Skater 2 and was released on the Xbox Live Arcade on July 18, 2012, and will be released at a later date for Microsoft Windows and PlayStation Network."
4855,MX vs. ATV Unleashed,-,7.0,3,0,"MX vs. ATV Unleashed is a racing simulation console video game for Xbox, PlayStation 2 and PC. It was developed by Rainbow Studios and published by THQ. It features same console support for 2 players and online support for 8 players. It was released in 2005."
4856,MX vs. ATV: Untamed,-,0.0,0,0,"MX vs. ATV: Untamed is an offroad racing game developed by Rainbow Studios, Incinerator Studios, Tantalus Media and THQ for the Nintendo DS, PlayStation 2, PlayStation 3, PlayStation Portable, Xbox 360, and Wii systems. It is a part of their MX vs. ATV series."
4857,MX vs. ATV Alive,-,0.0,0,0,"MX vs. ATV Alive is an off-road racing game developed by THQ. The game was the fourth and last title in the MX vs. ATV series, following MX vs. ATV Reflex. MX vs. ATV Alive was released in May 10, 2011 for Xbox 360 and PlayStation 3. It will be the first THQ game to be launched with a hybrid pricing model: a lower initial purchase price, followed by a variety of optional downloadable content."
4858,Crash of the Titans,-,0.0,1,0,"Crash of the Titans is a platform video game published by Sierra Entertainment and developed by Vancouver-based Radical Entertainment for the PlayStation 2, PlayStation Portable (ported by SuperVillain Studios), Wii and Xbox 360. The Game Boy Advance and Nintendo DS versions of the game were developed by Amaze Entertainment. The game was first released in North America on October 3, 2007, in Europe on October 12, 2007 and in Australia on October 25, 2007. It is the first game in the Crash Bandicoot series not to have a Japanese release.Crash of the Titans is the fourteenth installment in the Crash Bandicoot video game series, but it is the first in Mutant series.The game received mixed reviews upon its release; critics disparaged the game's short length, and although the game's variety was generally seen positively, reviewers noted little outstanding in the game. Despite this mediocre reception, the game was nominated for two awards."
4859,Rijn the Specpyre in... Manor of the Damned!,-,0.0,0,0,Engaging Story!You play a wandering vagabond swept up into the twisted lives of the immortal specpyres.Intense Action!Combine unique weapons to destroy relentless enemies and cunning monsters in this action RPG.Puzzles and Exploration!Only a sharp mind can unravel the secrets of the manor and the horrors of its past.
4860,Crash: Mind over Mutant,-,0.0,0,0,"Crash: Mind over Mutant is a platform video game published by Sierra Entertainment and Activision and developed by Vancouver-based Radical Entertainment for the PlayStation 2, PlayStation Portable (ported by Virtuos), Wii and Xbox 360. The Nintendo DS version of the game was developed by TOSE. It was released in North America on October 7, 2008 and was later released in Europe and Australia on October 31. It is the second game in the series not to have a Japanese release, after Crash of the Titans.As the fifteenth installment of the Crash Bandicoot video game series, Crash: Mind over Mutant is the second title in accordance to the mutant series' chronology.The title received a generally mixed response, with reviews varying from version to version. The Wii and PlayStation 2 versions were met with generally positive reviews, while the Xbox 360 version received a mediocre critical reception. Much of the game's praise went to the humorous cutscenes and dialogue."
4861,Saints Row 3: Horror Pack,-,0.0,0,0,Join the ranks of the most terrifying dreams with these horrific costumes. The flesh-eating Zombie Outfit will have everyone you meet running for their lives. Even more horrifying is the Slasher Outfit--it's all of your worst nightmares rolled into one. And no Horror Pack would be complete without a full Werewolf Outfit that might just have you howling at the moon.
4862,Magicka: Peculiar Gadgets Item Pack,"
OS: Win Xp 32 
Processor: Intel Pentium 4 2.4GHz / AMD Athlon 64 3500+ 

Graphics: AMD Radeon HD 6450 or NVIDIA GeForce GT 120 

System Memory: 2 GB RAM


Storage: 2 GB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","The Peculiar Gadgets Item Pack offers a wide array of weird weapons and utility gear, rare items created by the craziest, most white-haired smiths and mechanics in all of Midgård. Some were intended for the good of others, while others were designed for the (more or less) total destruction of all kinds of foes."
4863,Magicka: Aspiring Musician Robes,"
OS: Win Xp 32 
Processor: Intel Pentium 4 2.4GHz / AMD Athlon 64 3500+ 

Graphics: AMD Radeon HD 6450 or NVIDIA GeForce GT 120 

System Memory: 2 GB RAM


Storage: 2 GB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","Some wizards are not only terrible spell casters, but terrible musicians as well! Join their ranks, and explore a variety of music history's greatest styles, from the heavy-metal guitar to the cool-but-moist saxophone! Take the lead in Aldrheim's very own misunderstood progressive basement band, adorned with musically inspired robes and powerful magickal instruments."
4864,Magicka: Mega Villain Robes,"
OS: Win Xp 32 
Processor: Intel Pentium 4 2.4GHz / AMD Athlon 64 3500+ 

Graphics: AMD Radeon HD 6450 or NVIDIA GeForce GT 120 

System Memory: 2 GB RAM


Storage: 2 GB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","Behind every missing wizard, behind every village pillaged by goblins, behind every bad happening in Midgård, there may or may not be a villainous mastermind behind it all. Unbeknownst to many, there is a dark underworld in Midgård, home to all sorts of evil personalities and organizations. This new robe pack will give you a spectacular taste of it!With the Mega Villain Robe Pack players can choose from three more or less sane wizards who all decided that the world has done them wrong and must pay for it! These new wizards all follow the patented Super Standard™ of having their own special themes and matching personalities, this time based on the various Magicka elements."
4865,Magicka: Heirlooms Item Pack,"
OS: Win Xp 32 
Processor: Intel Pentium 4 2.4GHz / AMD Athlon 64 3500+ 

Graphics: AMD Radeon HD 6450 or NVIDIA GeForce GT 120 

System Memory: 2 GB RAM


Storage: 2 GB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","Many interesting old trinkets and relics, passed down through the generations from the ancient times, await discovery in the huge dusty attic of Castle Aldrheim. Scattered amidst piles of junk, between the cushions of dusty old furniture or packed in old wooden moving crates, lies powerful magickal equipment ripe for the taking. Results may vary."
4866,Home,-,0.0,0,0,Home is a unique horror adventure set in a beautifully-realized pixel world. It’s a murder mystery with a twist—because you decide what ultimately happens.
4867,TrackMania 2: Canyon,"
OS: Win Xp 32 
Processor: Intel Pentium 4 1.7GHz / AMD Athlon XP 1500+ 

Graphics: AMD Radeon HD 3400 Series or NVIDIA ION 

System Memory: 1 GB RAM


Storage: 15 GB Hard drive space

DirectX 9 Compatible Graphics Card
",10.0,1,"200+ 
FPS","TrackMania 2: Canyon is a racing video game developed by Nadeo and published by Ubisoft.TrackMania 2: Canyon - Platform DLC features new game modes and adds 23 new race courses. Along side, a solo-campaign is added and also features a course editor for players to make their own 'platforms'."
4868,Cities in Motion St Petersburg,-,0.0,0,0,"The great Window to the West and Russia’s second largest city, St Petersburg, provides many new challenges. With the River Neva flowing in the center and the banks of the Griboyedov Canal cutting through miles of the urban landscape, St Petersburg will be a stern test for any desktop transportation mogul. The traditional trolley buses offer a new mode of transport and give the city a unique atmosphere as they maneuver their way around the Baroque and neoclassical architecture. A new campaign consisting of three all-new scenarios highlights key points in St. Petersburg's history while presenting the player with interesting and challenging tasks."
4869,Nights into Dreams....,"
OS: Win Xp 32 
Processor: Intel Pentium 4 3.2GHz / AMD Athlon XP 3000+ 

Graphics: AMD Radeon HD 3650 or NVIDIA GeForce 8600 GS 

System Memory: 1 GB RAM


Storage: 4 GB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","Nights into Dreams.... (trademarked NiGHTS into DREAMS...), is a video game released by Sega in 1996 for the Sega Saturn video game system. The game's story follows two children entering a dream world, where they are aided by the main character, Nights. Nights was developed by Sonic Team, with Yuji Naka as producer and lead programmer, and Naoto Ōshima as the character designer and director. The developers' intention was to make the sensation of flight the central gameplay element,achieved through 3D graphics and a combination of both 2D and 3D gameplay. The game was re-released for PlayStation 2 on February 21, 2008 exclusively in Japan.An HD version is planned for release in Fall 2012 for Microsoft Windows, PlayStation Network and Xbox Live Arcade."
4870,Donald Duck: Goin Quackers,"
OS: Win 98 
Processor: Intel Pentium III 1133MHz / AMD Athlon MP 

Graphics: AMD Radeon 7000 64mb or NVIDIA GeForce 2 MX 64MB 

System Memory: 32 MB RAM


Storage: 250 MB Hard drive space

DirectX 8 Compatible Graphics Card
",10.0,1,"200+ 
FPS","Goin' Quackers's gameplay is very similar to that of Crash Bandicoot, and requires the player to move through various settings in 24 levels in 4 warp rooms. The 4 level themes are a forest theme, a city theme (presumably Duckburg), a haunted house theme, and an Ancient Egyptian/Aztec temple. Donald Duck has to dodge various enemies and obstacles throughout the levels and defeat bosses at the end of each warp room. There are also bonus levels where Donald Duck has to outrun a bear, a car, a dismembered hand, and a Moai statue, respectively. The viewpoint of the levels change from a 2D side-scrolling perspective to a 3D perspective. Re-doing the levels in order to defeat Gladstone's time in same, gives the player advantages in the game."
4871,Geneforge 3,-,0.0,0,0,"Geneforge 3 is the next, huge installment of the Geneforge saga. In this fantasy adventure, you can explore strange, hostile lands, choose which side you will fight for, and, as always, make your own horde of completely obedient mutant monsters.You have been chosen. You are one of the precious few who will be allowed to become a Shaper. You will be given the power to create life and mold it to serve your own needs. The whole world fears and respects the Shapers. Your secrets are many, and your power is absolute."
4872,Geneforge 4: Rebellion,-,0.0,0,0,"Spiderweb Software brings you Geneforge 4: Rebellion, the next chapter in their fantasy epic. Once again, return to the world of the Shapers, where you will explore a vast world, choose what side you will fight for, and create and mold your own army of strange, powerful monsters.Geneforge 4: Rebellion features:-Enormous world, with over 80 areas to explore.-Choose among several sides, each with its own beliefs, cities, and quests. Help the rebels or fight them. Your choices will shape the world.-Dozens of different endings.-Many paths to victory. Slay your enemies or use stealth and diplomacy to outwit them. Become engrossed in the storyline or just go out and wreak havoc.-Lots of replay value.-Prior experience with the Geneforge series is completely unnecessary."
4873,Sonic Adventure DX,"
OS: Win Xp 32 
Processor: Intel Pentium 4 3.0GHz / AMD Sempron 3600+ 

Graphics: AMD Radeon X1600 XT or NVIDIA GeForce 7300 GT 

System Memory: 2 GB RAM


Storage: 4 GB Hard drive space

DirectX 9 Compatible Graphics Card
",5.5,2,"200+ 
FPS","An ancient evil lurking within the Master Emerald has been unleashed from its slumber by the devious Dr. Eggman and is on the verge of becoming the ultimate monster using the 7 Chaos Emeralds. Only Sonic and his friends are heroic enough to put a stop to Dr. Eggman and his evil minions. Hit the ground running in this classic epic adventure in a race against time to save the world!Six Characters, Six Adventures-Play through as one of six different characters, including Sonic, Tails, Knuckles, and Amy, each with their own unique adventure and story.Breed a Pet Chao-Breed and nurture your very own pet Chao in the Chao Garden minigame. Then compete against other Chao in a battle for ultimate Chao supremacy."
4874,Kohan II: Kings of War,-,10.0,1,0,"Kohan II: Kings of War returns players to the dangerous beauty of Khaldun, where the brief respite in the timeless war between Light and Shadow has come to its end. Even as the world erupts in civil war, an ancient evil gives out a call, and the Shadow-touched begin to gather.Set years after Kohan: Immortal Sovereigns, Kohan II: Kings of War raises the Kohan series to new heights, introducing gorgeous 3D rendered terrain, weather effects, diverse armies, and more, while still retaining the award-winning gameplay of the original games."
4875,Geneforge 5: Overthrow,-,0.0,0,0,"Spiderweb Software brings you Geneforge 5: Overthrow, the final chapter in their fantasy epic. Return to the world of the Shapers one final time. Explore a vast, war-torn world, create and mold your own army of strange, powerful monsters, and choose a side to help lead to final victory.Geneforge 5: Overthrow features:-Enormous world, with over 80 areas to explore.-Choose among five different factions, each with its own beliefs, cities, and quests. Help the rebels or fight them. Your choices will shape the world.-Dozens of different endings. Choose for yourself how the saga will finally end.-Many paths to victory. Slay your enemies or use stealth and diplomacy to outwit them. Become engrossed in the storyline or just go out and wreak havoc.-Lots of replay value.-Prior experience with the Geneforge series is completely unnecessary."
4876,Geneforge 1,-,0.0,0,0,"Geneforge is our newest fantasy role-playing game with a science fiction twist. In Geneforge, you are free to choose what your overall goal is, and you can seek after it with your own horde of deadly, mutant monsters.You are a Shaper, a member of the most powerful and secretive of the magical guilds. You have the power to create life and mold it to serve your own needs. For millennia, your world feared and respected the Shapers above all others. Their creations could go everywhere, do anything, all according to the wishes of the Shapers and no others."
4877,Geneforge 2,-,0.0,0,0,"Geneforge 2 is a fantasy role-playing epic with a science fiction twist. In Geneforge 2, you explore a huge world, choose which side you will fight for, and make your own horde of completely obedient mutant monsters. You are an apprentice Shaper. You are being given the power to create life and mold it to serve your own needs. The whole world fears and respects the Shapers. Your secrets are many, and your power is absolute."
4878,Big Brain Wolf,-,0.0,0,0,"Once upon a time, in a kingdom ruled by a gentle red hooded princess, lived a peculiar wolf. Unlike his father and his grandfather and his father’s grandfather, he was neither particularly big nor bad.He lived alone with his old mother on a hill where his family had been banished for some sordid affair. Much to his mother’s despair our wolf showed absolutely no interest in the traditional lupine activity of people eating. On the contrary, his love of vegetables and his keen interest for chess made her quite angry and disappointed. She made a point of reminding him everyday how he brought no end of shame on the household.Then, one morning when her melodic howling suddenly stopped, the wolf knew there was something wrong…Publisher&Developer:Frima Studio"
4879,Moonbase Alpha,-,10.0,1,0,"NASA has once again landed on the lunar surface with the goal of colonization, research, and further exploration. Shortly after the return to the Moon, NASA has established a small outpost on the south pole of the moon called Moonbase Alpha. Utilizing solar energy and regolith processing, the moonbase has become self-sufficient and plans for further expansion are underway. In Moonbase Alpha, you assume the exciting role of an astronaut working to further human expansion and research. Returning from a research expedition, you witness a meteorite impact that cripples the life support capability of the settlement. With precious minutes ticking away, you and your team must repair and replace equipment in order to restore the oxygen production to the settlement. Publisher:NASA Learning TechnologiesDevelopers:Virtual Heroes, Army Game Studio"
4880,Mole Control,-,0.0,0,0,"Mole Control is an addictive puzzle game that brings the classic logic based game play of minesweeper into the 21st century. Pilot a crazy invention across a mind-bending adventure, or enjoy a frantic time attack challenge, all with the comical aim to rid one town of exploding moles!	-Uncover numbers with your buggy. Use the numbers to find and dig up exploding moles… but be careful not to drive over them!-Play through Adventure Mode to save the village and unlock more frantic Time Attack levels to win the village’s annual Mole Control competition-Discover 5 different super-mole powerups across six different zones-Random puzzle generation for ultimate re-play value in over 35 levels-Unlock background story and the mystery behind the runaway molesDeveloper:Remode"
4881,Critical Mass,-,0.0,0,0,Critical Mass is an action puzzle game that takes traditional match 3 and brings it into the world of 3D. We combine fast addictive gameplay with strategy to create a new and innovative play experience.-Fast Paced Addictive Gameplay-4 Unique Game Modes-Online Leader-boards & Ranking Systems-Achievements & Skillpoint Rewards-Exciting Colorful Art Style-Great Music & Sound Effects-Power Ups & Strategy-Accessible to EveryoneDeveloper&Publisher:Manic Game Studios
4882,Demolition Inc,-,0.0,0,0,"DEMOLITION, INC. is a new action strategy game: Assume the role of the daring demolition worker Mike and start a devastating chain reaction on earth, use cool tools and weapons and expand your destructive powers!You navigate Mike's UFO over cities of earth and unfold complete chaos with your tools and weapons: Cars which drive into tower blocks and let them collapse, tower blocks which falls onto other tower blocks, exploding cows which let whole streets of houses come tumbling down!Demolition Inc. is 100% physics technology: nothing is predetermined, and nothing is pre-animated. Only you make a determination what you do and what you see! Because of this, every time you play will be a unique experience and you won't get enough from those explosive chain reactions you make by yourself.Developer&Publisher:Zeroscale"
4883,Kohan: Ahrimans Gift,-,0.0,0,0,"Kohan: Ahriman's Gift is the stand-alone prequel to Immortal Sovereigns. Experience the world of Khaldun from a whole new perspective: evil. Lead armies of Shadowbeasts and Undead as you ravage the countryside, driving all enemies before you.Ahriman's Gift not only provides new campaigns and improved artificial intelligence, but also introduces dozens of new heroes and units to control.-Two new political factions and two new independent races.-5 campaigns to explore and conquer and an additional 40 custom designed maps.-Robust multiplayer support for up to 8 players.-Random map generator and map editors to custom make your own Deathmatch, Scenario, and Campaign maps.-Over 90 beautifully detailed units and over 70 different heroes.-Over 100 spells and over 75 technologies that will enhance your strategy.-30 different AI players challenge you with various styles of play.-Seven different game types (including Bloodbath and King of the Hill)."
4884,Ticket to Ride,-,0.0,0,0,"The best Online adaptation yet of Days of Wonder's best-selling train game, Ticket to Ride takes less than one minute to learn but a lifetime to master.With tension building at every turn, it's definitely NOT your Father's train game!Play Solo or Online. With over 30,000,000 games played Online, and a new game starting every 4 seconds on average, Ticket to Ride is the ultimate online board game experience.It's not just exciting – it's addictive!By the makers of Ticket to Ride for iPad, winner of the Pocket Gamer Awards 2012 for Best iPad Strategy/Simulation Game of the Year; Small World for iPad, winner of the Pocket Gamer Awards 2011 for Best iPad Strategy/Simulation Game of the Year; and Memoir ’44 Online, the World War II turn-based classic available as a free download on Steam.Publisher&Developer:Days of Wonder"
4885,Bounty Bay Online,-,0.0,0,0,"Bounty Bay Online is also called Voyage Century Online. It is an elite game set in 16th-century Europe. The game has its roots in the age of Sail, allowing players to embark on magnificent vessels that embodied the adventurous spirit of an age when men sought great adventures and epic quests.
From the 15th century, western European explorers push eastward in an effort to seek treasures, spices and other luxuries of that time."
4886,Nexuiz Classic,-,0.0,0,0,"Nexuiz Classic is an Online shooter that was built on Modified Quake engine named Darkplaces ,game was first available to play in 2005 on PC, Mac and Linux. Game community was growing so in October 2008. was released 2.5 version of the game. Now Nexuiz is getting a remake in CryEngine 3 and will be playable on Xbox 360, PS3."
4887,Impire,"
OS: Win Xp 32 
Processor: Intel Core 2 Duo E4300 1.8GHz / AMD Athlon 64 X2 Dual Core 4000+ 

Graphics: AMD Radeon HD 6350 or NVIDIA GeForce GT 520 

System Memory: 2 GB RAM


Storage: 3 GB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","Deep in the underworld of Ardania, a threat of the most evil nature grows and multiplies with an appetite for destruction that is unsurpassed. Summoned from the depths of the Bottomless Pit, the (once) mighty Báal-Abaddon has been torn from his throne of skulls and imprisoned in an earthly body of less-than-imposing stature (he's an Imp, OK?) to serve the none-too-competent sorcerer Oscar van Fairweather. But unfortunately for Fairweather, the luck of the damned is on Báal's side and he soon breaks free to build his own dark and majestic... Impire."
4888,Command and Conquer: The First Decade,-,0.0,0,0,"In 1995, the original Command & Conquer™ helped define the real-time strategy (RTS) genre. The franchise then continued to innovate for the next 10 years with cutting-edge visuals, epic storylines, and complex missions. Celebrating the anniversary of this innovative franchise, Command & Conquer The First Decade features a dozen classic C&C games, plus an exclusive bonus DVD of commemorative videos including a rare interview with Louis Castle, co-founder of Westwood Studios and the creator of the Command & Conquer franchise. Whether seeing where it all began with the original Command & Conquer or engaging in modern-day warfare in Command & Conquer Generals, this is a unique opportunity to own a piece of history and experience the past, present, and future of Command & Conquer"
4889,Rigs of Rods,"
OS: Win Xp 32 
Processor: Intel Pentium 4 2.0GHz / AMD Athlon MP 

Graphics: AMD Radeon Xpress 1100 128mb or NVIDIA GeForce 7100 

System Memory: 512 MB RAM


Storage: 1 GB Hard drive space

DirectX 9 Compatible Graphics Card
",7.25,8,"200+ 
FPS","Rigs of Rods (""RoR"") is an open source multi-simulation game which uses soft-body physics to simulate the motion and deformation of vehicles. The game is built using a specific soft-body physics engine called Beam, which simulates a network of interconnected nodes (forming the chassis and the wheels) and gives the ability to simulate deformable objects. With this engine, vehicles and their loads flex and deform as stresses are applied. Crashing into walls or terrain can permanently deform a vehicle."
4890,-,-,0.0,0,0,-
4891,Face Noir: The Cat with the Jade Eyes,"
OS: Win Xp 32 
Processor: Intel Pentium 4 2.0GHz / AMD Athlon XP 2000+ 

Graphics: AMD Mobility Radeon HD 2300 or NVIDIA GeForce 6100 

System Memory: 1 GB RAM


Storage: 2 GB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","The Black Thursday. That is how the press rechristened that October 24th, 1929, a day in which U.S. began to face the darkest years of his history: the Great Depression years. All the great values professed by this nation vanished within a couple of months, the American dream was dead and trust in God begun to shake."
4892,Hybrid,-,0.0,0,0,"In 2032 a newly built Hadron Supercollider imploded, obliterating Australia. The world was sent into turmoil as an alternate reality collided with our own and from it emerged a species known as the Variant. Chaos ensued and world war broke out between the Variants and a group of rebel humans known as the Paladins."
4893,Papo and Yo,"
OS: Win Xp 32 
Processor: Intel Celeron E1500 Dual-Core 2.2GHz / AMD Athlon 64 X2 Dual Core 4800+ 

Graphics: AMD Radeon X1800 XT or NVIDIA GeForce 6800 GT 

System Memory: 1 GB RAM


 Storage: 4 GB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","Papo & Yo is a fantasy adventure video game which is being re-released for PC. Help save your friend Monster by finding a cure for his rage inducing addiction to poisonous frogs. All this is based in a South American Favela, with personal touches from the creative directors own childhood."
4894,Unmechanical,"
OS: Win Xp 32 
Processor: Intel Pentium 4 2.0GHz / AMD Athlon XP 1500+ 

Graphics: AMD Radeon HD 4200 or NVIDIA GeForce 205 

System Memory: 2 GB RAM


Storage: 1 GB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","Unmechanical, an adventure-puzzle game about an adorable but indifferent robot's quest to find its way out of the innards of an underground beast, and to find out what happened and why."
4895,Wooden SenSeY,"
OS: Win Xp 32 
Processor: Intel Celeron E1500 Dual-Core 2.2GHz / AMD Athlon 64 X2 Dual Core 4800+ 

Graphics: AMD Radeon HD 6530D or NVIDIA GeForce GT 330 

System Memory: 2 GB RAM

DirectX 9 Compatible Graphics Card
",0.0,0,0,"SeY invigorates the inhabitants of the village.Unfortunately, there isn't a drop of SeY left.Your mission, should you choose to accept it, is to help Goro, the village chief armed with two axes as big as him (and his thirst for SeY). You can jump anywhere, grapple, slice, squash, dice anything within reach of your blade!"
